EndoBench_index,image_path,EndoBench_task,EndoBench_orig_Q,EndoBench_orig_A (gt),Kvasir_Q (current),Kvasir_A (current)
2406,image_2406.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2407,image_2407.jpg,Lesion Type Identification,What kind of colorectal abnormality is illustrated in the provided image?,high grade adenoma,Does this image contain any finding?,Yes
2408,image_2408.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2409,image_2409.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2410,image_2410.jpg,Lesion Type Identification,What kind of colorectal abnormality is illustrated in the provided endoscopic image?,high grade adenoma,Does this image contain any finding?,Yes
2411,image_2411.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2412,image_2412.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2413,image_2413.jpg,Lesion Type Identification,"Based on the endoscopic visualization provided, could you identify the specific type of colorectal lesion present?",high grade adenoma,Does this image contain any finding?,Yes
2414,image_2414.jpg,Lesion Type Identification,What kind of colorectal abnormality is illustrated in the provided image?,high grade adenoma,Does this image contain any finding?,Yes
2415,image_2415.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2416,image_2416.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2417,image_2417.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2418,image_2418.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2419,image_2419.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2420,image_2420.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2421,image_2421.jpg,Lesion Type Identification,"Based on the endoscopic visualization, could you identify the specific type of colorectal lesion present?",high grade adenoma,Does this image contain any finding?,Yes
2422,image_2422.jpg,Lesion Type Identification,What specific category of colorectal lesion is illustrated in the provided image?,high grade adenoma,Does this image contain any finding?,Yes
2423,image_2423.jpg,Lesion Type Identification,"Based on the endoscopic visualization provided, could you identify the specific type of colorectal lesion depicted?",high grade adenoma,Does this image contain any finding?,Yes
2424,image_2424.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2425,image_2425.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2426,image_2426.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2427,image_2427.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2428,image_2428.jpg,Lesion Type Identification,What kind of colorectal abnormality is illustrated in the provided image?,high grade adenoma,Does this image contain any finding?,Yes
2429,image_2429.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2430,image_2430.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
